p:(0.0714452,0.287097),h:0,n:14,cr:0.286096;
p:(0.0743862,0.65055),h:0,n:14,cr:0.344181;
p:(0.198028,0.74682),h:0,n:14,cr:0.261542;
p:(0.292688,0.395624),h:0,n:14,cr:0.158916;
p:(0.343836,0.186137),h:0,n:14,cr:0.237673;
p:(0.347022,0.8532),h:0,n:14,cr:0.144211;
p:(0.486232,0.535084),h:0,n:14,cr:0.291151;
p:(0.601682,0.265404),h:0,n:14,cr:0.257441;
p:(0.632247,0.858846),h:0,n:14,cr:0.195471;
p:(0.733353,0.159512),h:0,n:14,cr:0.202052;
p:(0.752669,0.531072),h:0,n:14,cr:0.170929;
p:(0.803711,0.816852),h:0,n:14,cr:0.190019;
p:(0.914067,0.710427),h:0,n:14,cr:0.284664;
p:(0.91519,0.18423),h:0,n:14,cr:0.223244;
p:(0.00647812,0.274182),h:1,n:0,cr:0;
p:(0.00825482,0.203723),h:1,n:0,cr:0;
p:(0.00868474,0.416892),h:1,n:0,cr:0;
p:(0.00918471,0.465833),h:1,n:0,cr:0;
p:(0.00978508,0.444602),h:1,n:0,cr:0;
p:(0.010778,0.236557),h:1,n:0,cr:0;
p:(0.0110924,0.440237),h:1,n:0,cr:0;
p:(0.0135975,0.090415),h:1,n:0,cr:0;
p:(0.0164444,0.359087),h:1,n:0,cr:0;
p:(0.0195356,0.1374),h:1,n:0,cr:0;
p:(0.0229756,0.0695685),h:1,n:0,cr:0;
p:(0.0243598,0.147739),h:1,n:0,cr:0;
p:(0.0256306,0.0207119),h:1,n:0,cr:0;
p:(0.027626,0.262992),h:1,n:0,cr:0;
p:(0.030472,0.13784),h:1,n:0,cr:0;
p:(0.0333709,0.179207),h:1,n:0,cr:0;
p:(0.0340343,0.482229),h:1,n:0,cr:0;
p:(0.0353122,0.0909722),h:1,n:0,cr:0;
p:(0.0363376,0.372701),h:1,n:0,cr:0;
p:(0.036529,0.0267399),h:1,n:0,cr:0;
p:(0.0386219,0.133705),h:1,n:0,cr:0;
p:(0.0400289,0.101932),h:1,n:0,cr:0;
p:(0.0416503,0.373446),h:1,n:0,cr:0;
p:(0.044535,0.39241),h:1,n:0,cr:0;
p:(0.0450096,0.296843),h:1,n:0,cr:0;
p:(0.045353,0.453373),h:1,n:0,cr:0;
p:(0.0460412,0.410089),h:1,n:0,cr:0;
p:(0.0468701,0.397501),h:1,n:0,cr:0;
p:(0.0474979,0.0664645),h:1,n:0,cr:0;
p:(0.0487295,0.441951),h:1,n:0,cr:0;
p:(0.0487777,0.150158),h:1,n:0,cr:0;
p:(0.0508395,0.540399),h:1,n:0,cr:0;
p:(0.0526856,0.15718),h:1,n:0,cr:0;
p:(0.0529133,0.233899),h:1,n:0,cr:0;
p:(0.0541856,0.40452),h:1,n:0,cr:0;
p:(0.0546332,0.45217),h:1,n:0,cr:0;
p:(0.0553992,0.562551),h:1,n:0,cr:0;
p:(0.0570106,0.547162),h:1,n:0,cr:0;
p:(0.0571224,0.101524),h:1,n:0,cr:0;
p:(0.0575027,0.557939),h:1,n:0,cr:0;
p:(0.057709,0.524131),h:1,n:0,cr:0;
p:(0.0588265,0.460867),h:1,n:0,cr:0;
p:(0.0592483,0.233189),h:1,n:0,cr:0;
p:(0.0603963,0.00121439),h:1,n:0,cr:0;
p:(0.0648047,0.486996),h:1,n:0,cr:0;
p:(0.0694879,0.243235),h:1,n:0,cr:0;
p:(0.0695406,0.547434),h:1,n:0,cr:0;
p:(0.0710607,0.416442),h:1,n:0,cr:0;
p:(0.0714452,0.287097),h:1,n:0,cr:0;
p:(0.0723865,0.424128),h:1,n:0,cr:0;
p:(0.0730586,0.11056),h:1,n:0,cr:0;
p:(0.0761105,0.0558651),h:1,n:0,cr:0;
p:(0.0775109,0.0567022),h:1,n:0,cr:0;
p:(0.0798264,0.462577),h:1,n:0,cr:0;
p:(0.0810855,0.444846),h:1,n:0,cr:0;
p:(0.0824607,0.0497871),h:1,n:0,cr:0;
p:(0.0831712,0.148689),h:1,n:0,cr:0;
p:(0.0848222,0.207898),h:1,n:0,cr:0;
p:(0.0878571,0.221751),h:1,n:0,cr:0;
p:(0.0879415,0.15844),h:1,n:0,cr:0;
p:(0.0899087,0.254654),h:1,n:0,cr:0;
p:(0.0912124,0.176732),h:1,n:0,cr:0;
p:(0.0975018,0.212694),h:1,n:0,cr:0;
p:(0.100224,0.245865),h:1,n:0,cr:0;
p:(0.104104,0.0161714),h:1,n:0,cr:0;
p:(0.105705,0.119086),h:1,n:0,cr:0;
p:(0.107473,0.0690597),h:1,n:0,cr:0;
p:(0.109153,0.0434965),h:1,n:0,cr:0;
p:(0.110524,0.260339),h:1,n:0,cr:0;
p:(0.113987,0.23534),h:1,n:0,cr:0;
p:(0.116433,0.0906521),h:1,n:0,cr:0;
p:(0.119896,0.0360713),h:1,n:0,cr:0;
p:(0.124737,0.136711),h:1,n:0,cr:0;
p:(0.125203,0.0585725),h:1,n:0,cr:0;
p:(0.125631,0.0860228),h:1,n:0,cr:0;
p:(0.126931,0.196483),h:1,n:0,cr:0;
p:(0.129575,0.115129),h:1,n:0,cr:0;
p:(0.132039,0.149477),h:1,n:0,cr:0;
p:(0.134292,0.0478134),h:1,n:0,cr:0;
p:(0.137725,0.0184034),h:1,n:0,cr:0;
p:(0.137927,0.139284),h:1,n:0,cr:0;
p:(0.141139,0.127852),h:1,n:0,cr:0;
p:(0.145025,0.258185),h:1,n:0,cr:0;
p:(0.1465,0.23451),h:1,n:0,cr:0;
p:(0.148343,0.209821),h:1,n:0,cr:0;
p:(0.152342,0.19903),h:1,n:0,cr:0;
p:(0.00165878,0.869416),h:1,n:0,cr:0;
p:(0.00181207,0.874111),h:1,n:0,cr:0;
p:(0.00473362,0.815436),h:1,n:0,cr:0;
p:(0.00512014,0.682804),h:1,n:0,cr:0;
p:(0.00918336,0.780041),h:1,n:0,cr:0;
p:(0.00935182,0.817312),h:1,n:0,cr:0;
p:(0.0104533,0.782702),h:1,n:0,cr:0;
p:(0.0110729,0.704035),h:1,n:0,cr:0;
p:(0.0114424,0.611483),h:1,n:0,cr:0;
p:(0.0115389,0.589429),h:1,n:0,cr:0;
p:(0.0137706,0.864752),h:1,n:0,cr:0;
p:(0.0148298,0.766063),h:1,n:0,cr:0;
p:(0.0154383,0.71341),h:1,n:0,cr:0;
p:(0.0174482,0.989989),h:1,n:0,cr:0;
p:(0.0195235,0.680695),h:1,n:0,cr:0;
p:(0.0196815,0.987335),h:1,n:0,cr:0;
p:(0.0236675,0.559636),h:1,n:0,cr:0;
p:(0.0269682,0.924427),h:1,n:0,cr:0;
p:(0.0281984,0.544976),h:1,n:0,cr:0;
p:(0.0312916,0.702918),h:1,n:0,cr:0;
p:(0.033045,0.804236),h:1,n:0,cr:0;
p:(0.0331775,0.971572),h:1,n:0,cr:0;
p:(0.0337384,0.758623),h:1,n:0,cr:0;
p:(0.0393161,0.826393),h:1,n:0,cr:0;
p:(0.0422017,0.841706),h:1,n:0,cr:0;
p:(0.0509332,0.678672),h:1,n:0,cr:0;
p:(0.052337,0.802376),h:1,n:0,cr:0;
p:(0.0570818,0.393845),h:1,n:0,cr:0;
p:(0.0578554,0.727823),h:1,n:0,cr:0;
p:(0.0587463,0.668992),h:1,n:0,cr:0;
p:(0.0591834,0.897936),h:1,n:0,cr:0;
p:(0.0600024,0.846489),h:1,n:0,cr:0;
p:(0.0602325,0.66217),h:1,n:0,cr:0;
p:(0.0604412,0.354303),h:1,n:0,cr:0;
p:(0.0606943,0.818603),h:1,n:0,cr:0;
p:(0.0607884,0.35266),h:1,n:0,cr:0;
p:(0.0633153,0.68253),h:1,n:0,cr:0;
p:(0.0673189,0.963738),h:1,n:0,cr:0;
p:(0.0675476,0.984139),h:1,n:0,cr:0;
p:(0.0742175,0.692855),h:1,n:0,cr:0;
p:(0.0743862,0.65055),h:1,n:0,cr:0;
p:(0.0765626,0.68991),h:1,n:0,cr:0;
p:(0.0787032,0.992739),h:1,n:0,cr:0;
p:(0.0807686,0.807612),h:1,n:0,cr:0;
p:(0.0851894,0.893639),h:1,n:0,cr:0;
p:(0.0888834,0.59929),h:1,n:0,cr:0;
p:(0.0894026,0.531153),h:1,n:0,cr:0;
p:(0.0902834,0.954577),h:1,n:0,cr:0;
p:(0.0911228,0.519818),h:1,n:0,cr:0;
p:(0.0922181,0.482503),h:1,n:0,cr:0;
p:(0.0932111,0.807094),h:1,n:0,cr:0;
p:(0.0936859,0.859436),h:1,n:0,cr:0;
p:(0.0953342,0.647746),h:1,n:0,cr:0;
p:(0.0955644,0.751749),h:1,n:0,cr:0;
p:(0.0965506,0.316803),h:1,n:0,cr:0;
p:(0.0988405,0.596033),h:1,n:0,cr:0;
p:(0.0998767,0.533671),h:1,n:0,cr:0;
p:(0.10001,0.359231),h:1,n:0,cr:0;
p:(0.109937,0.685962),h:1,n:0,cr:0;
p:(0.112691,0.725237),h:1,n:0,cr:0;
p:(0.115732,0.643318),h:1,n:0,cr:0;
p:(0.116832,0.57804),h:1,n:0,cr:0;
p:(0.118637,0.354868),h:1,n:0,cr:0;
p:(0.11962,0.676878),h:1,n:0,cr:0;
p:(0.122739,0.715436),h:1,n:0,cr:0;
p:(0.126546,0.505899),h:1,n:0,cr:0;
p:(0.127694,0.654173),h:1,n:0,cr:0;
p:(0.127789,0.657007),h:1,n:0,cr:0;
p:(0.130516,0.561189),h:1,n:0,cr:0;
p:(0.134245,0.49574),h:1,n:0,cr:0;
p:(0.134748,0.405905),h:1,n:0,cr:0;
p:(0.135582,0.537294),h:1,n:0,cr:0;
p:(0.141081,0.642642),h:1,n:0,cr:0;
p:(0.141318,0.390601),h:1,n:0,cr:0;
p:(0.144825,0.385273),h:1,n:0,cr:0;
p:(0.150104,0.413734),h:1,n:0,cr:0;
p:(0.150725,0.608463),h:1,n:0,cr:0;
p:(0.153623,0.664357),h:1,n:0,cr:0;
p:(0.166758,0.656094),h:1,n:0,cr:0;
p:(0.170446,0.332017),h:1,n:0,cr:0;
p:(0.174328,0.38876),h:1,n:0,cr:0;
p:(0.175481,0.553235),h:1,n:0,cr:0;
p:(0.175629,0.651514),h:1,n:0,cr:0;
p:(0.180092,0.513546),h:1,n:0,cr:0;
p:(0.181969,0.591327),h:1,n:0,cr:0;
p:(0.185519,0.409946),h:1,n:0,cr:0;
p:(0.188309,0.425899),h:1,n:0,cr:0;
p:(0.190589,0.657987),h:1,n:0,cr:0;
p:(0.191447,0.522229),h:1,n:0,cr:0;
p:(0.193728,0.537583),h:1,n:0,cr:0;
p:(0.196572,0.695196),h:1,n:0,cr:0;
p:(0.197705,0.641805),h:1,n:0,cr:0;
p:(0.201917,0.453278),h:1,n:0,cr:0;
p:(0.205027,0.529749),h:1,n:0,cr:0;
p:(0.207266,0.62973),h:1,n:0,cr:0;
