p:(0.222864,0.647267),h:0,n:3,cr:0.359965;
p:(0.327853,0.425905),h:0,n:3,cr:0.507036;
p:(0.707195,0.499465),h:0,n:3,cr:0.49538;
p:(0.0133918,0.559056),h:1,n:0,cr:0;
p:(0.0169292,0.666384),h:1,n:0,cr:0;
p:(0.0496182,0.843482),h:1,n:0,cr:0;
p:(0.0507731,0.927799),h:1,n:0,cr:0;
p:(0.0550895,0.819088),h:1,n:0,cr:0;
p:(0.0587223,0.623889),h:1,n:0,cr:0;
p:(0.0642234,0.858121),h:1,n:0,cr:0;
p:(0.0684004,0.844733),h:1,n:0,cr:0;
p:(0.0776324,0.976635),h:1,n:0,cr:0;
p:(0.0886432,0.57451),h:1,n:0,cr:0;
p:(0.100613,0.647207),h:1,n:0,cr:0;
p:(0.107021,0.871943),h:1,n:0,cr:0;
p:(0.108421,0.730914),h:1,n:0,cr:0;
p:(0.109063,0.701652),h:1,n:0,cr:0;
p:(0.115764,0.647115),h:1,n:0,cr:0;
p:(0.122703,0.782818),h:1,n:0,cr:0;
p:(0.13168,0.766275),h:1,n:0,cr:0;
p:(0.152826,0.966474),h:1,n:0,cr:0;
p:(0.158305,0.502448),h:1,n:0,cr:0;
p:(0.158647,0.553222),h:1,n:0,cr:0;
p:(0.166906,0.742328),h:1,n:0,cr:0;
p:(0.178853,0.949878),h:1,n:0,cr:0;
p:(0.18795,0.828308),h:1,n:0,cr:0;
p:(0.210734,0.586119),h:1,n:0,cr:0;
p:(0.212797,0.84661),h:1,n:0,cr:0;
p:(0.219476,0.729742),h:1,n:0,cr:0;
p:(0.222864,0.647267),h:1,n:0,cr:0;
p:(0.246133,0.711377),h:1,n:0,cr:0;
p:(0.247064,0.535151),h:1,n:0,cr:0;
p:(0.253915,0.927917),h:1,n:0,cr:0;
p:(0.256059,0.87051),h:1,n:0,cr:0;
p:(0.258943,0.51027),h:1,n:0,cr:0;
p:(0.261163,0.36268),h:1,n:0,cr:0;
p:(0.264708,0.759162),h:1,n:0,cr:0;
p:(0.26563,0.342017),h:1,n:0,cr:0;
p:(0.266163,0.497203),h:1,n:0,cr:0;
p:(0.268461,0.355738),h:1,n:0,cr:0;
p:(0.283871,0.377687),h:1,n:0,cr:0;
p:(0.287904,0.655969),h:1,n:0,cr:0;
p:(0.28981,0.57737),h:1,n:0,cr:0;
p:(0.291895,0.821629),h:1,n:0,cr:0;
p:(0.30521,0.389694),h:1,n:0,cr:0;
p:(0.311174,0.586508),h:1,n:0,cr:0;
p:(0.312452,0.884763),h:1,n:0,cr:0;
p:(0.313684,0.910661),h:1,n:0,cr:0;
p:(0.31484,0.85473),h:1,n:0,cr:0;
p:(0.316344,0.561424),h:1,n:0,cr:0;
p:(0.329905,0.943335),h:1,n:0,cr:0;
p:(0.347256,0.588429),h:1,n:0,cr:0;
p:(0.3492,0.760462),h:1,n:0,cr:0;
p:(0.35319,0.626196),h:1,n:0,cr:0;
p:(0.354908,0.916567),h:1,n:0,cr:0;
p:(0.36627,0.659732),h:1,n:0,cr:0;
p:(0.37393,0.779347),h:1,n:0,cr:0;
p:(0.373983,0.743312),h:1,n:0,cr:0;
p:(0.402963,0.687388),h:1,n:0,cr:0;
p:(0.415173,0.639626),h:1,n:0,cr:0;
p:(0.4204,0.682154),h:1,n:0,cr:0;
p:(0.44078,0.603723),h:1,n:0,cr:0;
p:(0.444081,0.616428),h:1,n:0,cr:0;
p:(0.449251,0.704233),h:1,n:0,cr:0;
p:(0.455656,0.623359),h:1,n:0,cr:0;
p:(0.0113208,0.251977),h:1,n:0,cr:0;
p:(0.0170726,0.435621),h:1,n:0,cr:0;
p:(0.0246617,0.224872),h:1,n:0,cr:0;
p:(0.0248293,0.3235),h:1,n:0,cr:0;
p:(0.0260649,0.178982),h:1,n:0,cr:0;
p:(0.0282397,0.0802335),h:1,n:0,cr:0;
p:(0.0287412,0.170927),h:1,n:0,cr:0;
p:(0.0294176,0.291527),h:1,n:0,cr:0;
p:(0.0337152,0.0642423),h:1,n:0,cr:0;
p:(0.0573674,0.213262),h:1,n:0,cr:0;
p:(0.059411,0.453379),h:1,n:0,cr:0;
p:(0.0603178,0.380944),h:1,n:0,cr:0;
p:(0.063071,0.0951958),h:1,n:0,cr:0;
p:(0.0696281,0.457597),h:1,n:0,cr:0;
p:(0.0854462,0.29246),h:1,n:0,cr:0;
p:(0.0904297,0.124324),h:1,n:0,cr:0;
p:(0.0952896,0.042173),h:1,n:0,cr:0;
p:(0.0973876,0.0915629),h:1,n:0,cr:0;
p:(0.103116,0.347758),h:1,n:0,cr:0;
p:(0.103721,0.324198),h:1,n:0,cr:0;
p:(0.104374,0.085853),h:1,n:0,cr:0;
p:(0.11057,0.400011),h:1,n:0,cr:0;
p:(0.118425,0.277923),h:1,n:0,cr:0;
p:(0.147297,0.00690795),h:1,n:0,cr:0;
p:(0.152142,0.306957),h:1,n:0,cr:0;
p:(0.18236,0.0442454),h:1,n:0,cr:0;
p:(0.184916,0.15723),h:1,n:0,cr:0;
p:(0.186138,0.35346),h:1,n:0,cr:0;
p:(0.188695,0.170161),h:1,n:0,cr:0;
p:(0.191336,0.183297),h:1,n:0,cr:0;
p:(0.191791,0.144006),h:1,n:0,cr:0;
p:(0.19624,0.37348),h:1,n:0,cr:0;
p:(0.209283,0.248954),h:1,n:0,cr:0;
p:(0.21321,0.0426738),h:1,n:0,cr:0;
p:(0.217959,0.279279),h:1,n:0,cr:0;
p:(0.243188,0.0941228),h:1,n:0,cr:0;
p:(0.295362,0.257329),h:1,n:0,cr:0;
p:(0.308912,0.0601145),h:1,n:0,cr:0;
p:(0.327853,0.425905),h:1,n:0,cr:0;
p:(0.339641,0.128827),h:1,n:0,cr:0;
