p:(0.0422431,0.150322),h:0,n:49,cr:0.208228;
p:(0.0430624,0.834966),h:0,n:49,cr:0.14178;
p:(0.05391,0.429415),h:0,n:49,cr:0.17697;
p:(0.0791473,0.124129),h:0,n:49,cr:0.134273;
p:(0.0881593,0.636095),h:0,n:49,cr:0.269605;
p:(0.0959427,0.832846),h:0,n:49,cr:0.221116;
p:(0.10946,0.220576),h:0,n:49,cr:0.204722;
p:(0.130952,0.771142),h:0,n:49,cr:0.172299;
p:(0.199901,0.166617),h:0,n:49,cr:0.105117;
p:(0.210085,0.500123),h:0,n:49,cr:0.151699;
p:(0.257477,0.544405),h:0,n:49,cr:0.112458;
p:(0.261371,0.679049),h:0,n:49,cr:0.124188;
p:(0.277464,0.078484),h:0,n:49,cr:0.107614;
p:(0.279755,0.870824),h:0,n:49,cr:0.136;
p:(0.2961,0.298505),h:0,n:49,cr:0.131359;
p:(0.380656,0.389071),h:0,n:49,cr:0.113842;
p:(0.38467,0.790782),h:0,n:49,cr:0.129298;
p:(0.39366,0.50117),h:0,n:49,cr:0.0977198;
p:(0.40259,0.218456),h:0,n:49,cr:0.13157;
p:(0.416647,0.87877),h:0,n:49,cr:0.149854;
p:(0.422506,0.621105),h:0,n:49,cr:0.097129;
p:(0.448684,0.0734839),h:0,n:49,cr:0.0991942;
p:(0.5132,0.261883),h:0,n:49,cr:0.14502;
p:(0.515056,0.496136),h:0,n:49,cr:0.122797;
p:(0.518143,0.652175),h:0,n:49,cr:0.135855;
p:(0.523614,0.883719),h:0,n:49,cr:0.13742;
p:(0.583533,0.136288),h:0,n:49,cr:0.143065;
p:(0.584768,0.413401),h:0,n:49,cr:0.150571;
p:(0.597945,0.845117),h:0,n:49,cr:0.121721;
p:(0.624541,0.130004),h:0,n:49,cr:0.131422;
p:(0.655451,0.534099),h:0,n:49,cr:0.116436;
p:(0.660123,0.324587),h:0,n:49,cr:0.138382;
p:(0.671852,0.702682),h:0,n:49,cr:0.123618;
p:(0.715513,0.128201),h:0,n:49,cr:0.134842;
p:(0.720051,0.846405),h:0,n:49,cr:0.149542;
p:(0.734145,0.563364),h:0,n:49,cr:0.122378;
p:(0.768764,0.898196),h:0,n:49,cr:0.177795;
p:(0.771348,0.238854),h:0,n:49,cr:0.118908;
p:(0.786402,0.436677),h:0,n:49,cr:0.105114;
p:(0.795187,0.175129),h:0,n:49,cr:0.679276;
p:(0.825759,0.586258),h:0,n:49,cr:0.149396;
p:(0.863256,0.719807),h:0,n:49,cr:0.135268;
p:(0.875056,0.197302),h:0,n:49,cr:0.198719;
p:(0.897187,0.487192),h:0,n:49,cr:0.202524;
p:(0.916864,0.93297),h:0,n:49,cr:0.10045;
p:(0.927515,0.855304),h:0,n:49,cr:0.102993;
p:(0.931902,0.162119),h:0,n:49,cr:0.16164;
p:(0.959734,0.680272),h:0,n:49,cr:0.165006;
p:(0.98121,0.392872),h:0,n:49,cr:0.166011;
p:(0.000700925,0.335877),h:1,n:0,cr:0;
p:(0.00154089,0.297219),h:1,n:0,cr:0;
p:(0.00165642,0.327473),h:1,n:0,cr:0;
p:(0.00196882,0.312896),h:1,n:0,cr:0;
p:(0.00221401,0.0753377),h:1,n:0,cr:0;
p:(0.00312007,0.294391),h:1,n:0,cr:0;
p:(0.00353667,0.354922),h:1,n:0,cr:0;
p:(0.00403274,0.26799),h:1,n:0,cr:0;
p:(0.00546963,0.31423),h:1,n:0,cr:0;
p:(0.00572737,0.117099),h:1,n:0,cr:0;
p:(0.0058769,0.169457),h:1,n:0,cr:0;
p:(0.00740834,0.24133),h:1,n:0,cr:0;
p:(0.00933156,0.289321),h:1,n:0,cr:0;
p:(0.0101321,0.283647),h:1,n:0,cr:0;
p:(0.0101814,0.287654),h:1,n:0,cr:0;
p:(0.0103341,0.28607),h:1,n:0,cr:0;
p:(0.0115794,0.328287),h:1,n:0,cr:0;
p:(0.0124066,0.289622),h:1,n:0,cr:0;
p:(0.012666,0.115381),h:1,n:0,cr:0;
p:(0.0127171,0.124323),h:1,n:0,cr:0;
p:(0.0133333,0.326837),h:1,n:0,cr:0;
p:(0.0137456,0.174558),h:1,n:0,cr:0;
p:(0.0141859,0.188404),h:1,n:0,cr:0;
p:(0.0142265,0.189497),h:1,n:0,cr:0;
p:(0.0144097,0.298274),h:1,n:0,cr:0;
p:(0.0153291,0.132176),h:1,n:0,cr:0;
p:(0.0164451,0.094564),h:1,n:0,cr:0;
p:(0.0166341,0.277199),h:1,n:0,cr:0;
p:(0.0167044,0.0170626),h:1,n:0,cr:0;
p:(0.0168348,0.337724),h:1,n:0,cr:0;
p:(0.0207518,0.0516971),h:1,n:0,cr:0;
p:(0.0209421,0.0213668),h:1,n:0,cr:0;
p:(0.0211038,0.266469),h:1,n:0,cr:0;
p:(0.0215559,0.209993),h:1,n:0,cr:0;
p:(0.0216858,0.0675068),h:1,n:0,cr:0;
p:(0.0228276,0.00601803),h:1,n:0,cr:0;
p:(0.0234971,0.122339),h:1,n:0,cr:0;
p:(0.0243055,0.0194054),h:1,n:0,cr:0;
p:(0.0246346,0.303247),h:1,n:0,cr:0;
p:(0.0251054,0.299164),h:1,n:0,cr:0;
p:(0.0264369,0.302108),h:1,n:0,cr:0;
p:(0.0268054,0.167602),h:1,n:0,cr:0;
p:(0.0282251,0.115971),h:1,n:0,cr:0;
p:(0.0284703,0.0152412),h:1,n:0,cr:0;
p:(0.0298805,0.0841302),h:1,n:0,cr:0;
p:(0.0302925,0.206416),h:1,n:0,cr:0;
p:(0.0304522,0.214844),h:1,n:0,cr:0;
p:(0.0306735,0.266358),h:1,n:0,cr:0;
p:(0.0314078,0.0333435),h:1,n:0,cr:0;
p:(0.0315738,0.13022),h:1,n:0,cr:0;
p:(0.0344527,0.0238438),h:1,n:0,cr:0;
p:(0.0349909,0.0460233),h:1,n:0,cr:0;
p:(0.0366987,0.134781),h:1,n:0,cr:0;
p:(0.0372005,0.0668432),h:1,n:0,cr:0;
p:(0.0373471,0.0279412),h:1,n:0,cr:0;
p:(0.0377363,0.0451043),h:1,n:0,cr:0;
p:(0.0380372,0.00524041),h:1,n:0,cr:0;
p:(0.0399774,0.134771),h:1,n:0,cr:0;
p:(0.0421122,0.055003),h:1,n:0,cr:0;
p:(0.0422431,0.150322),h:1,n:0,cr:0;
p:(0.0448476,0.136315),h:1,n:0,cr:0;
p:(0.0461376,0.120309),h:1,n:0,cr:0;
p:(0.0476408,0.0331512),h:1,n:0,cr:0;
p:(0.0527048,0.125858),h:1,n:0,cr:0;
p:(0.0588613,0.114027),h:1,n:0,cr:0;
p:(0.132546,0.0120456),h:1,n:0,cr:0;
p:(0.137004,0.00416293),h:1,n:0,cr:0;
p:(0.139238,0.0468375),h:1,n:0,cr:0;
p:(0.142913,0.0363511),h:1,n:0,cr:0;
p:(0.143987,0.00627812),h:1,n:0,cr:0;
p:(0.144235,0.0645667),h:1,n:0,cr:0;
p:(0.144661,0.0485282),h:1,n:0,cr:0;
p:(0.146719,0.0297516),h:1,n:0,cr:0;
p:(0.147004,0.0466708),h:1,n:0,cr:0;
p:(0.150184,0.0299969),h:1,n:0,cr:0;
p:(0.159416,0.0157152),h:1,n:0,cr:0;
p:(0.162304,0.0301908),h:1,n:0,cr:0;
p:(0.163006,0.00667171),h:1,n:0,cr:0;
p:(0.166104,0.0486725),h:1,n:0,cr:0;
p:(0.166463,0.0134498),h:1,n:0,cr:0;
p:(0.170551,0.00462379),h:1,n:0,cr:0;
p:(0.174153,0.0291636),h:1,n:0,cr:0;
p:(0.1762,0.0531925),h:1,n:0,cr:0;
p:(0.176656,0.0235172),h:1,n:0,cr:0;
p:(0.177672,0.0550002),h:1,n:0,cr:0;
p:(0.177912,0.0301496),h:1,n:0,cr:0;
p:(0.18555,0.0586299),h:1,n:0,cr:0;
p:(0.188126,0.0673334),h:1,n:0,cr:0;
p:(0.190831,0.027569),h:1,n:0,cr:0;
p:(0.00605973,0.862681),h:1,n:0,cr:0;
p:(0.00903004,0.828721),h:1,n:0,cr:0;
p:(0.009259,0.842355),h:1,n:0,cr:0;
p:(0.010391,0.846995),h:1,n:0,cr:0;
p:(0.0122566,0.714374),h:1,n:0,cr:0;
p:(0.0126626,0.831159),h:1,n:0,cr:0;
p:(0.0133811,0.72614),h:1,n:0,cr:0;
p:(0.018294,0.788408),h:1,n:0,cr:0;
p:(0.0204897,0.706419),h:1,n:0,cr:0;
p:(0.0204999,0.788524),h:1,n:0,cr:0;
p:(0.024154,0.757504),h:1,n:0,cr:0;
p:(0.0262684,0.821157),h:1,n:0,cr:0;
p:(0.0269793,0.95066),h:1,n:0,cr:0;
p:(0.0271185,0.909055),h:1,n:0,cr:0;
p:(0.027902,0.694097),h:1,n:0,cr:0;
p:(0.028377,0.718666),h:1,n:0,cr:0;
p:(0.0298287,0.825086),h:1,n:0,cr:0;
p:(0.0314979,0.863295),h:1,n:0,cr:0;
p:(0.0316093,0.904858),h:1,n:0,cr:0;
p:(0.0336482,0.837095),h:1,n:0,cr:0;
p:(0.0340364,0.882267),h:1,n:0,cr:0;
