p:(0.157898,0.535774),h:0,n:2,cr:0.626407;
p:(0.694438,0.498434),h:0,n:2,cr:0.592708;
p:(0.00354467,0.437956),h:1,n:41,cr:0.121557;
p:(0.0276896,0.815844),h:1,n:41,cr:0.0876432;
p:(0.0292195,0.0581684),h:1,n:41,cr:0.0677043;
p:(0.0404474,0.246135),h:1,n:41,cr:0.0879495;
p:(0.052994,0.608104),h:1,n:41,cr:0.0726714;
p:(0.074332,0.669819),h:1,n:41,cr:0.0835623;
p:(0.0747814,0.498928),h:1,n:41,cr:0.0819938;
p:(0.0794283,0.953676),h:1,n:41,cr:0.0564816;
p:(0.0873417,0.328506),h:1,n:41,cr:0.0547811;
p:(0.0886577,0.16937),h:1,n:41,cr:0.0948946;
p:(0.098989,0.862169),h:1,n:41,cr:0.0494087;
p:(0.114296,0.107732),h:1,n:41,cr:0.065418;
p:(0.116173,0.721504),h:1,n:41,cr:0.0612133;
p:(0.118733,0.050522),h:1,n:41,cr:0.0693105;
p:(0.121486,0.982588),h:1,n:41,cr:0.147989;
p:(0.152945,0.317313),h:1,n:41,cr:0.0788445;
p:(0.157898,0.535774),h:1,n:41,cr:0.0631224;
p:(0.160365,0.418009),h:1,n:41,cr:0.0751383;
p:(0.170909,0.600698),h:1,n:41,cr:0.0666263;
p:(0.175685,0.80651),h:1,n:41,cr:0.105481;
p:(0.184247,0.89173),h:1,n:41,cr:0.0668919;
p:(0.200209,0.154158),h:1,n:41,cr:0.0658044;
p:(0.218576,0.242786),h:1,n:41,cr:0.0619695;
p:(0.223808,0.674587),h:1,n:41,cr:0.0662013;
p:(0.235665,0.732991),h:1,n:41,cr:0.0750812;
p:(0.23688,0.0491853),h:1,n:41,cr:0.074333;
p:(0.249858,0.483387),h:1,n:41,cr:0.06597;
p:(0.258034,0.347972),h:1,n:41,cr:0.0659801;
p:(0.281062,0.958226),h:1,n:41,cr:0.0518575;
p:(0.283859,0.183518),h:1,n:41,cr:0.183891;
p:(0.295538,0.621599),h:1,n:41,cr:0.108808;
p:(0.303544,0.856424),h:1,n:41,cr:0.0722894;
p:(0.31091,0.161854),h:1,n:41,cr:0.0545506;
p:(0.321692,0.272667),h:1,n:41,cr:0.0885795;
p:(0.338923,0.555537),h:1,n:41,cr:0.07158;
p:(0.347763,0.43319),h:1,n:41,cr:0.0577822;
p:(0.354717,0.507755),h:1,n:41,cr:0.0507162;
p:(0.354996,0.0810923),h:1,n:41,cr:0.0866897;
p:(0.355387,0.773634),h:1,n:41,cr:0.0697221;
p:(0.38358,0.369632),h:1,n:41,cr:0.0729069;
p:(0.386203,0.930922),h:1,n:41,cr:0.170047;
p:(0.424413,0.294635),h:1,n:65,cr:0.0597931;
p:(0.425796,0.872693),h:1,n:65,cr:0.0651157;
p:(0.42845,0.696797),h:1,n:65,cr:0.0719175;
p:(0.429664,0.198447),h:1,n:65,cr:0.0704012;
p:(0.436687,0.0700152),h:1,n:65,cr:0.0758734;
p:(0.443144,0.531108),h:1,n:65,cr:0.0606383;
p:(0.443511,0.600714),h:1,n:65,cr:0.0612627;
p:(0.467258,0.96289),h:1,n:65,cr:0.0740562;
p:(0.473196,0.783334),h:1,n:65,cr:0.0718273;
p:(0.489207,0.421529),h:1,n:65,cr:0.0486153;
p:(0.497045,0.479183),h:1,n:65,cr:0.0948361;
p:(0.502817,0.337462),h:1,n:65,cr:0.0595245;
p:(0.530369,0.116708),h:1,n:65,cr:0.0741771;
p:(0.531515,0.242106),h:1,n:65,cr:0.0663181;
p:(0.53613,0.648346),h:1,n:65,cr:0.0804852;
p:(0.54857,0.532863),h:1,n:65,cr:0.0577898;
p:(0.54867,0.0385695),h:1,n:65,cr:0.0861463;
p:(0.566428,0.757132),h:1,n:65,cr:0.0603194;
p:(0.582823,0.386724),h:1,n:65,cr:0.0763498;
p:(0.588872,0.866677),h:1,n:65,cr:0.0622762;
p:(0.59465,0.670442),h:1,n:65,cr:0.0575807;
p:(0.60321,0.96586),h:1,n:65,cr:0.0689935;
p:(0.616342,0.303074),h:1,n:65,cr:0.0611169;
p:(0.619832,0.567011),h:1,n:65,cr:0.0610869;
p:(0.629145,0.19892),h:1,n:65,cr:0.0719992;
p:(0.63136,0.493926),h:1,n:65,cr:0.064127;
p:(0.633925,0.757146),h:1,n:65,cr:0.0590731;
p:(0.659737,0.879212),h:1,n:65,cr:0.0638567;
p:(0.665541,0.0971238),h:1,n:65,cr:0.0671242;
p:(0.66672,0.301518),h:1,n:65,cr:0.0492629;
p:(0.677907,0.403827),h:1,n:65,cr:0.062436;
p:(0.694438,0.498434),h:1,n:65,cr:0.0590723;
p:(0.7051,0.614553),h:1,n:65,cr:0.074382;
p:(0.71178,0.935203),h:1,n:65,cr:0.0819162;
p:(0.712871,0.81057),h:1,n:65,cr:0.064485;
p:(0.721182,0.707533),h:1,n:65,cr:0.0654332;
p:(0.735118,0.345267),h:1,n:65,cr:0.0677704;
p:(0.739667,0.232866),h:1,n:65,cr:0.084193;
p:(0.744051,0.0362897),h:1,n:65,cr:0.0984762;
p:(0.75876,0.439499),h:1,n:65,cr:0.0473817;
p:(0.762952,0.646179),h:1,n:65,cr:0.0698459;
p:(0.773783,0.158439),h:1,n:65,cr:0.092864;
p:(0.783331,0.497867),h:1,n:65,cr:0.0651648;
p:(0.788191,0.946228),h:1,n:65,cr:0.0580499;
p:(0.808209,0.759769),h:1,n:65,cr:0.0701271;
p:(0.830799,0.85364),h:1,n:65,cr:0.0549235;
p:(0.839178,0.0970296),h:1,n:65,cr:0.0708043;
p:(0.84212,0.380339),h:1,n:65,cr:0.0766616;
p:(0.848282,0.253137),h:1,n:65,cr:0.0788582;
p:(0.851839,0.680174),h:1,n:65,cr:0.0979781;
p:(0.861488,0.555982),h:1,n:65,cr:0.0790618;
p:(0.877661,0.350533),h:1,n:65,cr:0.069757;
p:(0.88492,0.0449825),h:1,n:65,cr:0.0561552;
p:(0.893528,0.942724),h:1,n:65,cr:0.0763489;
p:(0.894851,0.490876),h:1,n:65,cr:0.0677692;
p:(0.914396,0.210427),h:1,n:65,cr:0.0558498;
p:(0.91445,0.735937),h:1,n:65,cr:0.112511;
p:(0.934434,0.0900963),h:1,n:65,cr:0.0975672;
p:(0.941962,0.791211),h:1,n:65,cr:0.0852255;
p:(0.951864,0.275499),h:1,n:65,cr:0.0618657;
p:(0.96194,0.593779),h:1,n:65,cr:0.0665082;
p:(0.964067,0.378442),h:1,n:65,cr:0.0694768;
p:(0.964188,0.933677),h:1,n:65,cr:0.0806526;
p:(0.966139,0.490837),h:1,n:65,cr:0.0502643;
p:(0.980003,0.15256),h:1,n:65,cr:0.0645101;
p:(0.00193998,0.542543),h:2,n:0,cr:0;
p:(0.00225663,0.392507),h:2,n:0,cr:0;
p:(0.00313832,0.545817),h:2,n:0,cr:0;
p:(0.00325786,0.448684),h:2,n:0,cr:0;
p:(0.00335288,0.442812),h:2,n:0,cr:0;
p:(0.00354467,0.437956),h:2,n:0,cr:0;
p:(0.00530136,0.480032),h:2,n:0,cr:0;
p:(0.00533291,0.463554),h:2,n:0,cr:0;
p:(0.00533548,0.466495),h:2,n:0,cr:0;
p:(0.00574061,0.341948),h:2,n:0,cr:0;
p:(0.00595489,0.46004),h:2,n:0,cr:0;
p:(0.00710072,0.478417),h:2,n:0,cr:0;
p:(0.00745613,0.470085),h:2,n:0,cr:0;
p:(0.00763518,0.412076),h:2,n:0,cr:0;
p:(0.00782811,0.362019),h:2,n:0,cr:0;
p:(0.0111384,0.402349),h:2,n:0,cr:0;
p:(0.0131962,0.412507),h:2,n:0,cr:0;
p:(0.0133448,0.409769),h:2,n:0,cr:0;
p:(0.0136335,0.481396),h:2,n:0,cr:0;
p:(0.0144221,0.35764),h:2,n:0,cr:0;
