p:(0.11219,0.493249),h:0,n:7,cr:0.502249;
p:(0.162292,0.71632),h:0,n:7,cr:0.303092;
p:(0.428085,0.227444),h:0,n:7,cr:0.340324;
p:(0.472949,0.671788),h:0,n:7,cr:0.286551;
p:(0.749729,0.789628),h:0,n:7,cr:0.306717;
p:(0.839745,0.507986),h:0,n:7,cr:0.255203;
p:(0.886216,0.212018),h:0,n:7,cr:0.248177;
p:(0.0101282,0.914957),h:1,n:0,cr:0;
p:(0.0103807,0.163431),h:1,n:0,cr:0;
p:(0.015667,0.986135),h:1,n:0,cr:0;
p:(0.0162494,0.00565696),h:1,n:0,cr:0;
p:(0.0251472,0.0952561),h:1,n:0,cr:0;
p:(0.0370953,0.309708),h:1,n:0,cr:0;
p:(0.040137,0.114695),h:1,n:0,cr:0;
p:(0.0452856,0.201705),h:1,n:0,cr:0;
p:(0.0512262,0.544765),h:1,n:0,cr:0;
p:(0.0534116,0.36751),h:1,n:0,cr:0;
p:(0.0540273,0.426421),h:1,n:0,cr:0;
p:(0.061677,0.322661),h:1,n:0,cr:0;
p:(0.0637591,0.0425065),h:1,n:0,cr:0;
p:(0.0654801,0.511786),h:1,n:0,cr:0;
p:(0.0760532,0.328347),h:1,n:0,cr:0;
p:(0.0780414,0.344283),h:1,n:0,cr:0;
p:(0.0782979,0.0505769),h:1,n:0,cr:0;
p:(0.0801588,0.414059),h:1,n:0,cr:0;
p:(0.0805173,0.271584),h:1,n:0,cr:0;
p:(0.0811623,0.230552),h:1,n:0,cr:0;
p:(0.0850005,0.166135),h:1,n:0,cr:0;
p:(0.0862328,0.327683),h:1,n:0,cr:0;
p:(0.0869023,0.481097),h:1,n:0,cr:0;
p:(0.0873283,0.542625),h:1,n:0,cr:0;
p:(0.0918724,0.216932),h:1,n:0,cr:0;
p:(0.0971331,0.350702),h:1,n:0,cr:0;
p:(0.099691,0.434964),h:1,n:0,cr:0;
p:(0.099994,0.0397194),h:1,n:0,cr:0;
p:(0.10319,0.376198),h:1,n:0,cr:0;
p:(0.11219,0.493249),h:1,n:0,cr:0;
p:(0.113368,0.522419),h:1,n:0,cr:0;
p:(0.115914,0.590318),h:1,n:0,cr:0;
p:(0.118751,0.0447762),h:1,n:0,cr:0;
p:(0.119611,0.106351),h:1,n:0,cr:0;
p:(0.119713,0.202678),h:1,n:0,cr:0;
p:(0.122115,0.580155),h:1,n:0,cr:0;
p:(0.124224,0.418683),h:1,n:0,cr:0;
p:(0.125033,0.338662),h:1,n:0,cr:0;
p:(0.148162,0.583112),h:1,n:0,cr:0;
p:(0.152622,0.0105979),h:1,n:0,cr:0;
p:(0.15555,0.552148),h:1,n:0,cr:0;
p:(0.162777,0.372113),h:1,n:0,cr:0;
p:(0.165031,0.331704),h:1,n:0,cr:0;
p:(0.165131,0.125889),h:1,n:0,cr:0;
p:(0.166098,0.232953),h:1,n:0,cr:0;
p:(0.170119,0.132939),h:1,n:0,cr:0;
p:(0.170427,0.434023),h:1,n:0,cr:0;
p:(0.17384,0.467057),h:1,n:0,cr:0;
p:(0.179656,0.633308),h:1,n:0,cr:0;
p:(0.18177,0.285406),h:1,n:0,cr:0;
p:(0.182506,0.384602),h:1,n:0,cr:0;
p:(0.192871,0.323599),h:1,n:0,cr:0;
p:(0.194395,0.554573),h:1,n:0,cr:0;
p:(0.198023,0.569899),h:1,n:0,cr:0;
p:(0.200128,0.586997),h:1,n:0,cr:0;
p:(0.200504,0.288063),h:1,n:0,cr:0;
p:(0.202371,0.533555),h:1,n:0,cr:0;
p:(0.202426,0.254876),h:1,n:0,cr:0;
p:(0.203642,0.567347),h:1,n:0,cr:0;
p:(0.204955,0.580308),h:1,n:0,cr:0;
p:(0.205461,0.237557),h:1,n:0,cr:0;
p:(0.206581,0.283032),h:1,n:0,cr:0;
p:(0.221372,0.456944),h:1,n:0,cr:0;
p:(0.222883,0.563082),h:1,n:0,cr:0;
p:(0.224796,0.280192),h:1,n:0,cr:0;
p:(0.238105,0.45263),h:1,n:0,cr:0;
p:(0.240463,0.462339),h:1,n:0,cr:0;
p:(0.242043,0.473484),h:1,n:0,cr:0;
p:(0.245264,0.549031),h:1,n:0,cr:0;
p:(0.245546,0.502581),h:1,n:0,cr:0;
p:(0.00502043,0.457225),h:1,n:0,cr:0;
p:(0.0168651,0.777964),h:1,n:0,cr:0;
p:(0.0210699,0.598961),h:1,n:0,cr:0;
p:(0.0241025,0.770527),h:1,n:0,cr:0;
p:(0.0252473,0.949187),h:1,n:0,cr:0;
p:(0.0328912,0.628933),h:1,n:0,cr:0;
p:(0.0330139,0.889041),h:1,n:0,cr:0;
p:(0.0426938,0.82789),h:1,n:0,cr:0;
p:(0.0507263,0.724243),h:1,n:0,cr:0;
p:(0.0585691,0.80687),h:1,n:0,cr:0;
p:(0.0788007,0.735013),h:1,n:0,cr:0;
p:(0.0846855,0.855691),h:1,n:0,cr:0;
p:(0.0930008,0.680146),h:1,n:0,cr:0;
p:(0.0936477,0.948782),h:1,n:0,cr:0;
p:(0.0971513,0.704093),h:1,n:0,cr:0;
p:(0.0974244,0.745896),h:1,n:0,cr:0;
p:(0.0988607,0.735177),h:1,n:0,cr:0;
p:(0.100613,0.866427),h:1,n:0,cr:0;
p:(0.106531,0.706578),h:1,n:0,cr:0;
p:(0.109511,0.647229),h:1,n:0,cr:0;
p:(0.115677,0.69577),h:1,n:0,cr:0;
p:(0.124707,0.782317),h:1,n:0,cr:0;
p:(0.126728,0.748177),h:1,n:0,cr:0;
p:(0.137813,0.957673),h:1,n:0,cr:0;
p:(0.143558,0.670665),h:1,n:0,cr:0;
p:(0.148897,0.853551),h:1,n:0,cr:0;
p:(0.150187,0.660317),h:1,n:0,cr:0;
p:(0.153861,0.767577),h:1,n:0,cr:0;
p:(0.161094,0.720569),h:1,n:0,cr:0;
p:(0.162292,0.71632),h:1,n:0,cr:0;
p:(0.180281,0.999594),h:1,n:0,cr:0;
p:(0.18872,0.751752),h:1,n:0,cr:0;
p:(0.189836,0.712777),h:1,n:0,cr:0;
p:(0.191588,0.974813),h:1,n:0,cr:0;
p:(0.191997,0.937875),h:1,n:0,cr:0;
p:(0.192015,0.854113),h:1,n:0,cr:0;
p:(0.220302,0.962442),h:1,n:0,cr:0;
p:(0.222447,0.746041),h:1,n:0,cr:0;
p:(0.233967,0.945624),h:1,n:0,cr:0;
p:(0.238613,0.862282),h:1,n:0,cr:0;
p:(0.2492,0.891162),h:1,n:0,cr:0;
p:(0.25877,0.729482),h:1,n:0,cr:0;
p:(0.264542,0.999949),h:1,n:0,cr:0;
p:(0.265695,0.837236),h:1,n:0,cr:0;
p:(0.266932,0.998155),h:1,n:0,cr:0;
p:(0.267562,0.729961),h:1,n:0,cr:0;
p:(0.270065,0.695854),h:1,n:0,cr:0;
